Log_Time_Stamp,Time_(sec),Physical_Layer(PHY),BT_MAC_Throughput_DL,BT_MAC_Throughput_DL,Tx_Power_(dBm)_class 2,Rx_Sensitivity_(dBm),Rx Power (dBm),Tx_Antenna GAIN_(dBi),Rx_Antenna_Gain(dBi),PATH LOSS_(dB) _(office),Range (ft),Range(m),Link_Margin,Signal_to_Noise_Ratio,Channel,Max_number_of_retransmission
Sep-25-20 21:49:27,1247,EDR PHY (#/4 DQPSK) 2Mb/s,11.54 kbps,11.54 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,23,0
Sep-25-20 21:49:28,1248,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,63,0
Sep-25-20 21:49:29,1249,EDR PHY (#/4 DQPSK) 2Mb/s,12.97 kbps,12.97 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,46,0
Sep-25-20 21:49:31,1250,EDR PHY (#/4 DQPSK) 2Mb/s,1.33 kbps,1.33 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,78,0
Sep-25-20 21:49:31,1251,EDR PHY (#/4 DQPSK) 2Mb/s,8.51 kbps,8.51 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,65,0
Sep-25-20 21:49:32,1252,EDR PHY (#/4 DQPSK) 2Mb/s,57.32 kbps,57.32 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,67,0
Sep-25-20 21:49:34,1253,EDR PHY (#/4 DQPSK) 2Mb/s,15.57 kbps,15.57 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,35,0
Sep-25-20 21:49:34,1254,EDR PHY (#/4 DQPSK) 2Mb/s,12.54 kbps,12.54 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,28,0
Sep-25-20 21:49:35,1255,EDR PHY (#/4 DQPSK) 2Mb/s,18.47 kbps,18.47 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,59,0
Sep-25-20 21:49:36,1256,EDR PHY (#/4 DQPSK) 2Mb/s,15.49 kbps,15.49 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,2,0
Sep-25-20 21:49:37,1257,EDR PHY (#/4 DQPSK) 2Mb/s,13.66 kbps,13.66 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,59,0
Sep-25-20 21:49:39,1258,EDR PHY (#/4 DQPSK) 2Mb/s,15.53 kbps,15.53 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,27,0
Sep-25-20 21:49:39,1259,EDR PHY (#/4 DQPSK) 2Mb/s,18.58 kbps,18.58 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,74,0
Sep-25-20 21:49:40,1260,EDR PHY (#/4 DQPSK) 2Mb/s,15.43 kbps,15.43 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,70,0
Sep-25-20 21:49:42,1261,EDR PHY (#/4 DQPSK) 2Mb/s,11.79 kbps,11.79 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,17,0
Sep-25-20 21:49:42,1262,EDR PHY (#/4 DQPSK) 2Mb/s,13.76 kbps,13.76 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,5,0
Sep-25-20 21:49:43,1263,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,31,0
Sep-25-20 21:49:44,1264,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,31,0
Sep-25-20 21:49:45,1265,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,51,0
Sep-25-20 21:49:47,1266,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,48,0
Sep-25-20 21:49:47,1267,EDR PHY (#/4 DQPSK) 2Mb/s,15.36 kbps,15.36 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,51,0
Sep-25-20 21:49:48,1268,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,75,0
Sep-25-20 21:49:50,1269,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,36,0
Sep-25-20 21:49:50,1270,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,13,0
Sep-25-20 21:49:51,1271,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,3,0
Sep-25-20 21:49:52,1272,EDR PHY (#/4 DQPSK) 2Mb/s,121.31 kbps,121.31 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,60,0
Sep-25-20 21:49:53,1273,EDR PHY (#/4 DQPSK) 2Mb/s,15.47 kbps,15.47 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,9,0
Sep-25-20 21:49:55,1274,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,21,0
Sep-25-20 21:49:55,1275,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,75,0
Sep-25-20 21:49:56,1276,EDR PHY (#/4 DQPSK) 2Mb/s,15.74 kbps,15.74 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,49,0
Sep-25-20 21:49:58,1277,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,42,0
Sep-25-20 21:49:58,1278,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,47,0
Sep-25-20 21:49:59,1279,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,55,0
Sep-25-20 21:50:00,1280,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80,2,2,25,51,17,10,10,13,0
Sep-25-20 21:50:01,1281,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,15,0
Sep-25-20 21:50:02,1282,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,15,0
Sep-25-20 21:50:03,1283,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,14,0
Sep-25-20 21:50:04,1284,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,41,0
Sep-25-20 21:50:06,1285,EDR PHY (#/4 DQPSK) 2Mb/s,12.75 kbps,12.75 ,4,-90,-73.88,2,2,25,51,17,16.12,16.12,45,0
Sep-25-20 21:50:06,1286,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-73.72,2,2,25,51,17,16.28,16.28,27,0
Sep-25-20 21:50:07,1287,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-73.63,2,2,25,51,17,16.37,16.37,40,0
Sep-25-20 21:50:08,1288,EDR PHY (#/4 DQPSK) 2Mb/s,14.54 kbps,14.54 ,4,-90,-80.44,2,2,25,51,17,9.56,9.56,79,0
Sep-25-20 21:50:09,1289,EDR PHY (#/4 DQPSK) 2Mb/s,12.03 kbps,12.03 ,4,-90,-83.56,2,2,25,51,17,6.44,6.44,27,0
Sep-25-20 21:50:10,1290,EDR PHY (#/4 DQPSK) 2Mb/s,15.25 kbps,15.25 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,74,0
Sep-25-20 21:50:11,1291,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-83.75,2,2,25,51,17,6.25,6.25,72,0
Sep-25-20 21:50:12,1292,EDR PHY (#/4 DQPSK) 2Mb/s,95.78 kbps,95.78 ,4,-90,-87.38,2,2,25,51,17,2.62,2.62,56,0
Sep-25-20 21:50:14,1293,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,30,0
Sep-25-20 21:50:14,1294,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,61,0
Sep-25-20 21:50:15,1295,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,37,0
Sep-25-20 21:50:17,1296,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,42,0
Sep-25-20 21:50:17,1297,EDR PHY (#/4 DQPSK) 2Mb/s,15.10 kbps,15.10 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,23,0
Sep-25-20 21:50:18,1298,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,43,0
Sep-25-20 21:50:19,1299,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80,2,2,25,51,17,10,10,9,0
Sep-25-20 21:50:20,1300,EDR PHY (#/4 DQPSK) 2Mb/s,15.02 kbps,15.02 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,69,0
Sep-25-20 21:50:22,1301,EDR PHY (#/4 DQPSK) 2Mb/s,15.52 kbps,15.52 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,32,0
Sep-25-20 21:50:22,1302,EDR PHY (#/4 DQPSK) 2Mb/s,14.99 kbps,14.99 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,57,0
Sep-25-20 21:50:23,1303,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,73,0
Sep-25-20 21:50:25,1304,EDR PHY (#/4 DQPSK) 2Mb/s,15.38 kbps,15.38 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,61,0
Sep-25-20 21:50:25,1305,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,21,0
Sep-25-20 21:50:26,1306,EDR PHY (#/4 DQPSK) 2Mb/s,14.51 kbps,14.51 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,77,0
Sep-25-20 21:50:27,1307,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,41,0
Sep-25-20 21:50:28,1308,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,4,0
Sep-25-20 21:50:30,1309,EDR PHY (#/4 DQPSK) 2Mb/s,17.58 kbps,17.58 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,22,0
Sep-25-20 21:50:30,1310,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,20,0
Sep-25-20 21:50:31,1311,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,40,0
Sep-25-20 21:50:33,1312,EDR PHY (#/4 DQPSK) 2Mb/s,11.27 kbps,11.27 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,54,0
Sep-25-20 21:50:33,1313,EDR PHY (#/4 DQPSK) 2Mb/s,55.47 kbps,55.47 ,4,-90,-79.47,2,2,25,51,17,10.53,10.53,39,0
Sep-25-20 21:50:34,1314,EDR PHY (#/4 DQPSK) 2Mb/s,11.98 kbps,11.98 ,4,-90,-79.28,2,2,25,51,17,10.72,10.72,23,0
Sep-25-20 21:50:35,1315,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-77.64,2,2,25,51,17,12.36,12.36,59,0
Sep-25-20 21:50:36,1316,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-76.33,2,2,25,51,17,13.67,13.67,38,0
Sep-25-20 21:50:37,1317,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,67,0
Sep-25-20 21:50:38,1318,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,78,0
Sep-25-20 21:50:39,1319,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,40,0
Sep-25-20 21:50:41,1320,EDR PHY (#/4 DQPSK) 2Mb/s,15.22 kbps,15.22 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,37,0
Sep-25-20 21:50:41,1321,EDR PHY (#/4 DQPSK) 2Mb/s,13.57 kbps,13.57 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,41,0
Sep-25-20 21:50:42,1322,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,75,0
Sep-25-20 21:50:43,1323,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,71,0
Sep-25-20 21:50:44,1324,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,9,0
Sep-25-20 21:50:45,1325,EDR PHY (#/4 DQPSK) 2Mb/s,12.31 kbps,12.31 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,49,0
Sep-25-20 21:50:46,1326,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,50,0
Sep-25-20 21:50:47,1327,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,12,0
Sep-25-20 21:50:49,1328,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,63,0
Sep-25-20 21:50:49,1329,EDR PHY (#/4 DQPSK) 2Mb/s,15.06 kbps,15.06 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,38,0
Sep-25-20 21:50:50,1330,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,72,0
Sep-25-20 21:50:51,1331,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,29,0
Sep-25-20 21:50:52,1332,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,8,0
Sep-25-20 21:50:53,1333,EDR PHY (#/4 DQPSK) 2Mb/s,94.29 kbps,94.29 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,74,0
Sep-25-20 21:50:54,1334,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-79.66,2,2,25,51,17,10.34,10.34,24,0
Sep-25-20 21:50:55,1335,EDR PHY (#/4 DQPSK) 2Mb/s,15.40 kbps,15.40 ,4,-90,-79.76,2,2,25,51,17,10.24,10.24,32,0
Sep-25-20 21:50:57,1336,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-81.1,2,2,25,51,17,8.9,8.9,56,0
Sep-25-20 21:50:57,1337,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-84.33,2,2,25,51,17,5.67,5.67,75,0
Sep-25-20 21:50:58,1338,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-84.92,2,2,25,51,17,5.08,5.08,16,0
Sep-25-20 21:51:00,1339,EDR PHY (#/4 DQPSK) 2Mb/s,14.82 kbps,14.82 ,4,-90,-83.19,2,2,25,51,17,6.81,6.81,39,0
Sep-25-20 21:51:00,1340,EDR PHY (#/4 DQPSK) 2Mb/s,15.21 kbps,15.21 ,4,-90,-81.43,2,2,25,51,17,8.57,8.57,43,0
Sep-25-20 21:51:01,1341,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-82.55,2,2,25,51,17,7.45,7.45,73,0
Sep-25-20 21:51:02,1342,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-80.74,2,2,25,51,17,9.26,9.26,78,0
Sep-25-20 21:51:03,1343,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-57.69,2,2,25,51,17,32.31,32.31,72,0
Sep-25-20 21:51:05,1344,EDR PHY (#/4 DQPSK) 2Mb/s,15.29 kbps,15.29 ,4,-90,-57.9,2,2,25,51,17,32.1,32.1,6,0
Sep-25-20 21:51:05,1345,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-57.51,2,2,25,51,17,32.49,32.49,75,0
Sep-25-20 21:51:06,1346,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-57.24,2,2,25,51,17,32.76,32.76,31,0
Sep-25-20 21:51:08,1347,EDR PHY (#/4 DQPSK) 2Mb/s,15.34 kbps,15.34 ,4,-90,-57.16,2,2,25,51,17,32.84,32.84,34,0
Sep-25-20 21:51:08,1348,EDR PHY (#/4 DQPSK) 2Mb/s,15.18 kbps,15.18 ,4,-90,-56.99,2,2,25,51,17,33.01,33.01,70,0
Sep-25-20 21:51:09,1349,EDR PHY (#/4 DQPSK) 2Mb/s,13.82 kbps,13.82 ,4,-90,-82.13,2,2,25,51,17,7.87,7.87,32,0
Sep-25-20 21:51:10,1350,EDR PHY (#/4 DQPSK) 2Mb/s,14.60 kbps,14.60 ,4,-90,-83.44,2,2,25,51,17,6.56,6.56,17,0
Sep-25-20 21:51:11,1351,EDR PHY (#/4 DQPSK) 2Mb/s,15.17 kbps,15.17 ,4,-90,-84.53,2,2,25,51,17,5.47,5.47,47,0
Sep-25-20 21:51:13,1352,EDR PHY (#/4 DQPSK) 2Mb/s,7.33 kbps,7.33 ,4,-90,-80.89,2,2,25,51,17,9.11,9.11,73,0
Sep-25-20 21:51:13,1353,EDR PHY (#/4 DQPSK) 2Mb/s,82.96 kbps,82.96 ,4,-90,-80.2,2,2,25,51,17,9.8,9.8,57,0
Sep-25-20 21:51:14,1354,EDR PHY (#/4 DQPSK) 2Mb/s,14.99 kbps,14.99 ,4,-90,-78.3,2,2,25,51,17,11.7,11.7,23,0
Sep-25-20 21:51:16,1355,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-80,2,2,25,51,17,10,10,16,0
Sep-25-20 21:51:16,1356,EDR PHY (#/4 DQPSK) 2Mb/s,15.39 kbps,15.39 ,4,-90,-83.47,2,2,25,51,17,6.53,6.53,51,0
Sep-25-20 21:51:17,1357,EDR PHY (#/4 DQPSK) 2Mb/s,15.65 kbps,15.65 ,4,-90,-81.54,2,2,25,51,17,8.46,8.46,18,0
Sep-25-20 21:51:18,1358,EDR PHY (#/4 DQPSK) 2Mb/s,15.19 kbps,15.19 ,4,-90,-80.56,2,2,25,51,17,9.44,9.44,58,0
Sep-25-20 21:51:19,1359,EDR PHY (#/4 DQPSK) 2Mb/s,13.54 kbps,13.54 ,4,-90,-82.09,2,2,25,51,17,7.91,7.91,60,0
Sep-25-20 21:51:20,1360,EDR PHY (#/4 DQPSK) 2Mb/s,15.39 kbps,15.39 ,4,-90,-81.95,2,2,25,51,17,8.05,8.05,66,0
Sep-25-20 21:51:21,1361,EDR PHY (#/4 DQPSK) 2Mb/s,15.06 kbps,15.06 ,4,-90,-43.51,2,2,25,51,17,46.49,46.49,48,0
Sep-25-20 21:51:22,1362,EDR PHY (#/4 DQPSK) 2Mb/s,15.42 kbps,15.42 ,4,-90,-41.95,2,2,25,51,17,48.05,48.05,66,0
Sep-25-20 21:51:24,1363,EDR PHY (#/4 DQPSK) 2Mb/s,21.63 kbps,21.63 ,4,-90,-42.41,2,2,25,51,17,47.59,47.59,53,0
Sep-25-20 21:51:24,1364,EDR PHY (#/4 DQPSK) 2Mb/s,34.50 kbps,34.50 ,4,-90,-42.13,2,2,25,51,17,47.87,47.87,56,0
Sep-25-20 21:51:25,1365,EDR PHY (#/4 DQPSK) 2Mb/s,12.17 kbps,12.17 ,4,-90,-43.21,2,2,25,51,17,46.79,46.79,30,0
Sep-25-20 21:51:26,1366,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-45.2,2,2,25,51,17,44.8,44.8,10,0
Sep-25-20 21:51:27,1367,EDR PHY (#/4 DQPSK) 2Mb/s,15.16 kbps,15.16 ,4,-90,-48.08,2,2,25,51,17,41.92,41.92,20,0
Sep-25-20 21:51:28,1368,EDR PHY (#/4 DQPSK) 2Mb/s,15.53 kbps,15.53 ,4,-90,-52.63,2,2,25,51,17,37.37,37.37,40,0
Sep-25-20 21:51:29,1369,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-55.84,2,2,25,51,17,34.16,34.16,2,0
Sep-25-20 21:51:30,1370,EDR PHY (#/4 DQPSK) 2Mb/s,17.93 kbps,17.93 ,4,-90,-56.97,2,2,25,51,17,33.03,33.03,76,0
Sep-25-20 21:51:32,1371,EDR PHY (#/4 DQPSK) 2Mb/s,15.63 kbps,15.63 ,4,-90,-57.1,2,2,25,51,17,32.9,32.9,38,0
Sep-25-20 21:51:32,1372,EDR PHY (#/4 DQPSK) 2Mb/s,15.23 kbps,15.23 ,4,-90,-59.03,2,2,25,51,17,30.97,30.97,79,0
Sep-25-20 21:51:33,1373,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-60.66,2,2,25,51,17,29.34,29.34,4,0
Sep-25-20 21:51:35,1374,EDR PHY (#/4 DQPSK) 2Mb/s,52.32 kbps,52.32 ,4,-90,-64.38,2,2,25,51,17,25.62,25.62,28,0
Sep-25-20 21:51:35,1375,EDR PHY (#/4 DQPSK) 2Mb/s,15.54 kbps,15.54 ,4,-90,-61.51,2,2,25,51,17,28.49,28.49,58,0
Sep-25-20 21:51:36,1376,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-63.19,2,2,25,51,17,26.81,26.81,33,0
Sep-25-20 21:51:37,1377,EDR PHY (#/4 DQPSK) 2Mb/s,15.27 kbps,15.27 ,4,-90,-62.8,2,2,25,51,17,27.2,27.2,51,0
Sep-25-20 21:51:38,1378,EDR PHY (#/4 DQPSK) 2Mb/s,15.20 kbps,15.20 ,4,-90,-61.84,2,2,25,51,17,28.16,28.16,74,0
Sep-25-20 21:51:40,1379,EDR PHY (#/4 DQPSK) 2Mb/s,21.41 kbps,21.41 ,4,-90,-63.99,2,2,25,51,17,26.01,26.01,10,0
Sep-25-20 21:51:40,1380,EDR PHY (#/4 DQPSK) 2Mb/s,15.64 kbps,15.64 ,4,-90,-64.09,2,2,25,51,17,25.91,25.91,42,0
Sep-25-20 21:51:41,1381,EDR PHY (#/4 DQPSK) 2Mb/s,15.26 kbps,15.26 ,4,-90,-61.17,2,2,25,51,17,28.83,28.83,63,0
Sep-25-20 21:51:43,1382,EDR PHY (#/4 DQPSK) 2Mb/s,18.94 kbps,18.94 ,4,-90,-60.79,2,2,25,51,17,29.21,29.21,55,0
Sep-25-20 21:51:43,1383,EDR PHY (#/4 DQPSK) 2Mb/s,15.61 kbps,15.61 ,4,-90,-60.38,2,2,25,51,17,29.62,29.62,78,0
Sep-25-20 21:51:44,1384,EDR PHY (#/4 DQPSK) 2Mb/s,15.32 kbps,15.32 ,4,-90,-56.17,2,2,25,51,17,33.83,33.83,45,0
Sep-25-20 21:51:45,1385,EDR PHY (#/4 DQPSK) 2Mb/s,15.37 kbps,15.37 ,4,-90,-56.83,2,2,25,51,17,33.17,33.17,72,0
Sep-25-20 21:51:46,1386,EDR PHY (#/4 DQPSK) 2Mb/s,15.45 kbps,15.45 ,4,-90,-62.86,2,2,25,51,17,27.14,27.14,63,0
Sep-25-20 21:51:48,1387,EDR PHY (#/4 DQPSK) 2Mb/s,15.31 kbps,15.31 ,4,-90,-66.19,2,2,25,51,17,23.81,23.81,8,0
Sep-25-20 21:51:48,1388,EDR PHY (#/4 DQPSK) 2Mb/s,15.24 kbps,15.24 ,4,-90,-65.93,2,2,25,51,17,24.07,24.07,40,0
Sep-25-20 21:51:49,1389,EDR PHY (#/4 DQPSK) 2Mb/s,9.98 kbps,9.98 ,4,-90,-65.84,2,2,25,51,17,24.16,24.16,35,0
Sep-25-20 21:51:51,1390,EDR PHY (#/4 DQPSK) 2Mb/s,21.58 kbps,21.58 ,4,-90,-68.26,2,2,25,51,17,21.74,21.74,24,0
Sep-25-20 21:51:51,1391,EDR PHY (#/4 DQPSK) 2Mb/s,15.69 kbps,15.69 ,4,-90,-70.16,2,2,25,51,17,19.84,19.84,43,0
Sep-25-20 21:51:52,1392,EDR PHY (#/4 DQPSK) 2Mb/s,15.30 kbps,15.30 ,4,-90,-70.05,2,2,25,51,17,19.95,19.95,42,0
Sep-25-20 21:51:53,1393,EDR PHY (#/4 DQPSK) 2Mb/s,16.14 kbps,16.14 ,4,-90,-66.7,2,2,25,51,17,23.3,23.3,47,0
Sep-25-20 21:51:54,1394,EDR PHY (#/4 DQPSK) 2Mb/s,16.10 kbps,16.10 ,4,-90,-66.15,2,2,25,51,17,23.85,23.85,45,0
Sep-25-20 21:51:56,1395,EDR PHY (#/4 DQPSK) 2Mb/s,16.50 kbps,16.50 ,4,-90,-66.06,2,2,25,51,17,23.94,23.94,42,0
Sep-25-20 21:51:56,1396,EDR PHY (#/4 DQPSK) 2Mb/s,15.59 kbps,15.59 ,4,-90,-69.55,2,2,25,51,17,20.45,20.45,41,0
Sep-25-20 21:51:57,1397,EDR PHY (#/4 DQPSK) 2Mb/s,18.58 kbps,18.58 ,4,-90,-69.49,2,2,25,51,17,20.51,20.51,56,0
Sep-25-20 21:51:59,1398,EDR PHY (#/4 DQPSK) 2Mb/s,15.84 kbps,15.84 ,4,-90,-68.33,2,2,25,51,17,21.67,21.67,71,0
Sep-25-20 21:51:59,1399,EDR PHY (#/4 DQPSK) 2Mb/s,17.32kbps,17.32,4,-90,-68.11,2,2,25,51,17,21.89,21.89,8,0
Sep-25-20 21:52:00,1400,EDR PHY (#/4 DQPSK) 2Mb/s,0.05 kbps,0.05 ,4,-90,-69.14,2,2,25,51,17,20.86,20.86,2,0
Sep-25-20 21:52:01,1401,EDR PHY (#/4 DQPSK) 2Mb/s,15.95 kbps,15.95 ,4,-90,-69.7,2,2,25,51,17,20.3,20.3,23,0
Sep-25-20 21:52:02,1402,EDR PHY (#/4 DQPSK) 2Mb/s,17.42 kbps,17.42 ,4,-90,-68.58,2,2,25,51,17,21.42,21.42,41,0
Sep-25-20 21:52:03,1403,EDR PHY (#/4 DQPSK) 2Mb/s,16.12 kbps,16.12 ,4,-90,-68.4,2,2,25,51,17,21.6,21.6,78,0
